pgs_id,trait,mode,metric,value,value_lo,value_hi,baseline_value,baseline_value_lo,baseline_value_hi,delta_vs_baseline,reduction,n_labeled_retained
PGS000191,WBC,random,tail5_frac_EAS,0.05555555555555555,,,0.047619047619047616,,,0.007936507936507936,,
PGS000191,WBC,random,tail5_frac_EUR,0.07142857142857142,,,0.07142857142857142,,,0.0,,
PGS000191,WBC,random,tail5_frac_SAS,0.047619047619047616,,,0.03968253968253968,,,0.007936507936507936,,
PGS000191,WBC,random,tail5_ancestry_L1,0.09523809523809518,,,0.0,,,0.09523809523809518,,
PGS004133,RA,random,mean_abs_delta_EUR,0.547403308612262,0.4912396119065746,0.5909992594679683,0.605496606405715,0.551122979760708,0.6443385830399753,-0.05809329779345296,0.05809329779345296,
PGS004133,RA,random,kendall_w,0.022222222222222223,,,0.07361111111111111,,,-0.05138888888888889,0.05138888888888889,
PGS004133,RA,random,median_I2_retained,,,,,,,,,0.0
PGS004133,RA,random,mean_sign_concordance_retained,,,,,,,,,0.0
PGS004133,RA,random,weight_retained_frac,0.9220326309824929,,,1.0,,,-0.07796736901750712,0.07796736901750712,
PGS004133,RA,random,tail5_frac_AFR,0.0,,,0.0,,,0.0,,
PGS004133,RA,random,tail5_frac_AMR,0.2857142857142857,,,0.2619047619047619,,,0.02380952380952378,,
PGS004133,RA,random,tail5_frac_EAS,0.48412698412698413,,,0.5793650793650794,,,-0.09523809523809529,,
PGS004133,RA,random,tail5_frac_EUR,0.1746031746031746,,,0.14285714285714285,,,0.031746031746031744,,
PGS004133,RA,random,tail5_frac_SAS,0.05555555555555555,,,0.015873015873015872,,,0.03968253968253968,,
PGS004133,RA,random,tail5_ancestry_L1,0.1904761904761905,,,0.0,,,0.1904761904761905,,
PGS001288,IBD,random,mean_abs_delta_EUR,0.5562565714593293,0.45229134447479286,0.6488728066875333,0.569879732237856,0.4615945899022897,0.6674980420674943,-0.013623160778526766,0.013623160778526766,
PGS001288,IBD,random,kendall_w,0.022222222222222223,,,0.07361111111111111,,,-0.05138888888888889,0.05138888888888889,
PGS001288,IBD,random,median_I2_retained,,,,,,,,,0.0
PGS001288,IBD,random,mean_sign_concordance_retained,,,,,,,,,0.0
PGS001288,IBD,random,weight_retained_frac,0.9339397084498159,,,1.0,,,-0.06606029155018411,0.06606029155018411,
PGS001288,IBD,random,tail5_frac_AFR,0.1111111111111111,,,0.09523809523809523,,,0.015873015873015872,,
PGS001288,IBD,random,tail5_frac_AMR,0.0873015873015873,,,0.07936507936507936,,,0.007936507936507936,,
PGS001288,IBD,random,tail5_frac_EAS,0.03968253968253968,,,0.03968253968253968,,,0.0,,
PGS001288,IBD,random,tail5_frac_EUR,0.5238095238095238,,,0.5317460317460317,,,-0.007936507936507908,,
PGS001288,IBD,random,tail5_frac_SAS,0.23809523809523808,,,0.25396825396825395,,,-0.015873015873015872,,
PGS001288,IBD,random,tail5_ancestry_L1,0.04761904761904759,,,0.0,,,0.04761904761904759,,
PGS000191,WBC,fst,mean_abs_delta_EUR,0.4808179798997396,0.38861047461846926,0.5642700365004623,0.43059320240302235,0.3577438058722341,0.5029273611823771,0.05022477749671728,-0.05022477749671728,
PGS000191,WBC,fst,kendall_w,0.06666666666666667,,,0.07361111111111111,,,-0.0069444444444444475,0.0069444444444444475,
PGS000191,WBC,fst,median_I2_retained,,,,,,,,,0.0
PGS000191,WBC,fst,mean_sign_concordance_retained,,,,,,,,,0.0
PGS000191,WBC,fst,weight_retained_frac,0.9136263719380079,,,1.0,,,-0.08637362806199211,0.08637362806199211,
PGS000191,WBC,fst,tail5_frac_AFR,0.5079365079365079,,,0.753968253968254,,,-0.24603174603174605,,
PGS000191,WBC,fst,tail5_frac_AMR,0.1746031746031746,,,0.0873015873015873,,,0.0873015873015873,,
PGS000191,WBC,fst,tail5_frac_EAS,0.11904761904761904,,,0.047619047619047616,,,0.07142857142857142,,
PGS000191,WBC,fst,tail5_frac_EUR,0.11904761904761904,,,0.07142857142857142,,,0.047619047619047616,,
PGS000191,WBC,fst,tail5_frac_SAS,0.07936507936507936,,,0.03968253968253968,,,0.03968253968253968,,
PGS000191,WBC,fst,tail5_ancestry_L1,0.4920634920634921,,,0.0,,,0.4920634920634921,,
PGS004133,RA,fst,mean_abs_delta_EUR,0.4380686919412445,0.39483057239931885,0.475236860851537,0.605496606405715,0.551122979760708,0.6443385830399753,-0.16742791446447053,0.16742791446447053,
PGS004133,RA,fst,kendall_w,0.06666666666666667,,,0.07361111111111111,,,-0.0069444444444444475,0.0069444444444444475,
PGS004133,RA,fst,median_I2_retained,,,,,,,,,0.0
PGS004133,RA,fst,mean_sign_concordance_retained,,,,,,,,,0.0
PGS004133,RA,fst,weight_retained_frac,0.8943611372358883,,,1.0,,,-0.10563886276411172,0.10563886276411172,
PGS004133,RA,fst,tail5_frac_AFR,0.047619047619047616,,,0.0,,,0.047619047619047616,,
PGS004133,RA,fst,tail5_frac_AMR,0.23809523809523808,,,0.2619047619047619,,,-0.023809523809523836,,
PGS004133,RA,fst,tail5_frac_EAS,0.42063492063492064,,,0.5793650793650794,,,-0.15873015873015878,,
PGS004133,RA,fst,tail5_frac_EUR,0.15873015873015872,,,0.14285714285714285,,,0.015873015873015872,,
PGS004133,RA,fst,tail5_frac_SAS,0.1349206349206349,,,0.015873015873015872,,,0.11904761904761904,,
PGS004133,RA,fst,tail5_ancestry_L1,0.3650793650793651,,,0.0,,,0.3650793650793651,,
PGS001288,IBD,fst,mean_abs_delta_EUR,0.44043964490891224,0.3497464183959972,0.534213199582469,0.569879732237856,0.4615945899022897,0.6674980420674943,-0.1294400873289438,0.1294400873289438,
PGS001288,IBD,fst,kendall_w,0.06666666666666667,,,0.07361111111111111,,,-0.0069444444444444475,0.0069444444444444475,
PGS001288,IBD,fst,median_I2_retained,,,,,,,,,0.0
PGS001288,IBD,fst,mean_sign_concordance_retained,,,,,,,,,0.0
PGS001288,IBD,fst,weight_retained_frac,0.910707589566823,,,1.0,,,-0.08929241043317704,0.08929241043317704,
PGS001288,IBD,fst,tail5_frac_AFR,0.1111111111111111,,,0.09523809523809523,,,0.015873015873015872,,
PGS001288,IBD,fst,tail5_frac_AMR,0.0873015873015873,,,0.07936507936507936,,,0.007936507936507936,,
PGS001288,IBD,fst,tail5_frac_EAS,0.047619047619047616,,,0.03968253968253968,,,0.007936507936507936,,
PGS001288,IBD,fst,tail5_frac_EUR,0.46825396825396826,,,0.5317460317460317,,,-0.06349206349206349,,
PGS001288,IBD,fst,tail5_frac_SAS,0.2857142857142857,,,0.25396825396825395,,,0.031746031746031744,,
PGS001288,IBD,fst,tail5_ancestry_L1,0.12698412698412698,,,0.0,,,0.12698412698412698,,
PGS000018,T2D,ld,mean_abs_delta_EUR,1.7686542522619106,1.5596604014787148,1.9123372819394078,1.4433717744989998,1.2771701415419099,1.5636068921357757,0.32528247776291086,-0.32528247776291086,
PGS000018,T2D,ld,kendall_w,0.145679012345679,,,0.07361111111111111,,,0.0720679012345679,-0.0720679012345679,
PGS000018,T2D,ld,median_I2_retained,0.0,,,0.0,,,0.0,0.0,69697.0
PGS000018,T2D,ld,mean_sign_concordance_retained,0.6308273077011108,,,0.6305486559867859,,,0.00027865171432495117,0.00027865171432495117,69697.0
PGS000018,T2D,ld,weight_retained_frac,0.9267939322591306,,,1.0,,,-0.07320606774086935,0.07320606774086935,
PGS000018,T2D,ld,tail5_frac_AFR,0.0,,,0.0,,,0.0,,
PGS000018,T2D,ld,tail5_frac_AMR,0.05555555555555555,,,0.10317460317460317,,,-0.047619047619047616,,
PGS000018,T2D,ld,tail5_frac_EAS,0.0,,,0.2222222222222222,,,-0.2222222222222222,,
PGS000018,T2D,ld,tail5_frac_EUR,0.9444444444444444,,,0.6746031746031746,,,0.26984126984126977,,
PGS000018,T2D,ld,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS000018,T2D,ld,tail5_ancestry_L1,0.5396825396825395,,,0.0,,,0.5396825396825395,,
PGS004696,CAD,ld,mean_abs_delta_EUR,4.461725702896159,4.215025118363552,4.750964682524209,4.276596184543395,4.054897571517985,4.555738377815027,0.18512951835276414,-0.18512951835276414,
PGS004696,CAD,ld,kendall_w,0.145679012345679,,,0.07361111111111111,,,0.0720679012345679,-0.0720679012345679,
PGS004696,CAD,ld,median_I2_retained,0.0,,,0.0,,,0.0,0.0,53085.0
PGS004696,CAD,ld,mean_sign_concordance_retained,0.6297627091407776,,,0.6266543865203857,,,0.0031083226203918457,0.0031083226203918457,53085.0
PGS004696,CAD,ld,weight_retained_frac,0.954908704927115,,,1.0,,,-0.04509129507288501,0.04509129507288501,
PGS004696,CAD,ld,tail5_frac_AFR,0.18253968253968253,,,0.05555555555555555,,,0.12698412698412698,,
PGS004696,CAD,ld,tail5_frac_AMR,0.18253968253968253,,,0.23015873015873015,,,-0.047619047619047616,,
PGS004696,CAD,ld,tail5_frac_EAS,0.6349206349206349,,,0.7142857142857143,,,-0.07936507936507942,,
PGS004696,CAD,ld,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS004696,CAD,ld,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS004696,CAD,ld,tail5_ancestry_L1,0.253968253968254,,,0.0,,,0.253968253968254,,
PGS004698,CAD,ld,mean_abs_delta_EUR,4.408530163854296,4.1101549770803825,4.666932744857775,3.655455560197489,3.4795518987265246,3.8533583494961374,0.753074603656807,-0.753074603656807,
PGS004698,CAD,ld,kendall_w,0.145679012345679,,,0.07361111111111111,,,0.0720679012345679,-0.0720679012345679,
PGS004698,CAD,ld,median_I2_retained,0.0,,,0.0,,,0.0,0.0,36119.0
PGS004698,CAD,ld,mean_sign_concordance_retained,0.6404342651367188,,,0.6355894207954407,,,0.004844844341278076,0.004844844341278076,36119.0
PGS004698,CAD,ld,weight_retained_frac,0.9689013450108628,,,1.0,,,-0.03109865498913722,0.03109865498913722,
PGS004698,CAD,ld,tail5_frac_AFR,0.8492063492063492,,,0.7301587301587301,,,0.11904761904761907,,
PGS004698,CAD,ld,tail5_frac_AMR,0.06349206349206349,,,0.09523809523809523,,,-0.031746031746031744,,
PGS004698,CAD,ld,tail5_frac_EAS,0.0873015873015873,,,0.1746031746031746,,,-0.0873015873015873,,
PGS004698,CAD,ld,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS004698,CAD,ld,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS004698,CAD,ld,tail5_ancestry_L1,0.2380952380952381,,,0.0,,,0.2380952380952381,,
PGS003897,BMI,ld,mean_abs_delta_EUR,0.21487655506330602,0.15672341867442835,0.282438033703716,0.24074806570109797,0.20824358123211123,0.2925655743313509,-0.025871510637791945,0.025871510637791945,
PGS003897,BMI,ld,kendall_w,0.145679012345679,,,0.07361111111111111,,,0.0720679012345679,-0.0720679012345679,
PGS003897,BMI,ld,median_I2_retained,0.3454474210739136,,,0.37224072217941284,,,-0.026793301105499268,0.026793301105499268,12527.0
PGS003897,BMI,ld,mean_sign_concordance_retained,0.5610429048538208,,,0.5602743029594421,,,0.0007686018943786621,0.0007686018943786621,12527.0
PGS003897,BMI,ld,weight_retained_frac,0.8859357361883058,,,1.0,,,-0.11406426381169421,0.11406426381169421,
PGS003897,BMI,ld,tail5_frac_AFR,0.20634920634920634,,,0.23809523809523808,,,-0.031746031746031744,,
PGS003897,BMI,ld,tail5_frac_AMR,0.15079365079365079,,,0.19047619047619047,,,-0.03968253968253968,,
PGS003897,BMI,ld,tail5_frac_EAS,0.07936507936507936,,,0.0873015873015873,,,-0.007936507936507936,,
PGS003897,BMI,ld,tail5_frac_EUR,0.30952380952380953,,,0.3253968253968254,,,-0.015873015873015872,,
PGS003897,BMI,ld,tail5_frac_SAS,0.25396825396825395,,,0.15873015873015872,,,0.09523809523809523,,
PGS003897,BMI,ld,tail5_ancestry_L1,0.19047619047619047,,,0.0,,,0.19047619047619047,,
PGS002853,LDL,ld,mean_abs_delta_EUR,0.13908094641499047,0.09390276961443092,0.22126431889582668,0.25989511412259914,0.18101813374665499,0.3492223280883946,-0.12081416770760867,0.12081416770760867,
PGS002853,LDL,ld,kendall_w,0.145679012345679,,,0.07361111111111111,,,0.0720679012345679,-0.0720679012345679,
PGS002853,LDL,ld,median_I2_retained,0.0,,,0.048609644174575806,,,-0.048609644174575806,0.048609644174575806,438261.0
PGS002853,LDL,ld,mean_sign_concordance_retained,0.5920253992080688,,,0.5854026675224304,,,0.006622731685638428,0.006622731685638428,438261.0
PGS002853,LDL,ld,weight_retained_frac,0.9681275280826424,,,1.0,,,-0.03187247191735765,0.03187247191735765,
PGS002853,LDL,ld,tail5_frac_AFR,0.20634920634920634,,,0.23809523809523808,,,-0.031746031746031744,,
PGS002853,LDL,ld,tail5_frac_AMR,0.2222222222222222,,,0.2222222222222222,,,0.0,,
PGS002853,LDL,ld,tail5_frac_EAS,0.1349206349206349,,,0.14285714285714285,,,-0.007936507936507936,,
PGS002853,LDL,ld,tail5_frac_EUR,0.14285714285714285,,,0.14285714285714285,,,0.0,,
PGS002853,LDL,ld,tail5_frac_SAS,0.29365079365079366,,,0.25396825396825395,,,0.03968253968253971,,
PGS002853,LDL,ld,tail5_ancestry_L1,0.07936507936507939,,,0.0,,,0.07936507936507939,,
PGS002858,LDL,ld,mean_abs_delta_EUR,0.22200024354681003,0.1712129282231581,0.316417186552001,0.37752654635908756,0.2835154317544518,0.47601197251214317,-0.15552630281227753,0.15552630281227753,
PGS002858,LDL,ld,kendall_w,0.145679012345679,,,0.07361111111111111,,,0.0720679012345679,-0.0720679012345679,
PGS002858,LDL,ld,median_I2_retained,0.0,,,0.048610735684633255,,,-0.048610735684633255,0.048610735684633255,438260.0
PGS002858,LDL,ld,mean_sign_concordance_retained,0.5920256972312927,,,0.5854030251502991,,,0.006622672080993652,0.006622672080993652,438260.0
PGS002858,LDL,ld,weight_retained_frac,0.9682212757720391,,,1.0,,,-0.03177872422796091,0.03177872422796091,
PGS002858,LDL,ld,tail5_frac_AFR,0.1984126984126984,,,0.2698412698412698,,,-0.07142857142857142,,
PGS002858,LDL,ld,tail5_frac_AMR,0.1746031746031746,,,0.18253968253968253,,,-0.007936507936507936,,
PGS002858,LDL,ld,tail5_frac_EAS,0.09523809523809523,,,0.10317460317460317,,,-0.007936507936507936,,
PGS002858,LDL,ld,tail5_frac_EUR,0.1111111111111111,,,0.10317460317460317,,,0.007936507936507936,,
PGS002858,LDL,ld,tail5_frac_SAS,0.42063492063492064,,,0.3412698412698413,,,0.07936507936507936,,
PGS002858,LDL,ld,tail5_ancestry_L1,0.1746031746031746,,,0.0,,,0.1746031746031746,,
PGS003092,BMI,ld,mean_abs_delta_EUR,0.14009903823680622,0.11388657569389807,0.2198262490002858,0.3476313487872348,0.2899153501090985,0.4131796117324976,-0.20753231055042856,0.20753231055042856,
PGS003092,BMI,ld,kendall_w,0.145679012345679,,,0.07361111111111111,,,0.0720679012345679,-0.0720679012345679,
PGS003092,BMI,ld,median_I2_retained,0.11900421977043152,,,0.16855233907699585,,,-0.04954811930656433,0.04954811930656433,852400.0
PGS003092,BMI,ld,mean_sign_concordance_retained,0.5841605067253113,,,0.5798572897911072,,,0.0043032169342041016,0.0043032169342041016,852400.0
PGS003092,BMI,ld,weight_retained_frac,0.9622615250673786,,,1.0,,,-0.03773847493262139,0.03773847493262139,
PGS003092,BMI,ld,tail5_frac_AFR,0.16666666666666666,,,0.031746031746031744,,,0.1349206349206349,,
PGS003092,BMI,ld,tail5_frac_AMR,0.12698412698412698,,,0.1349206349206349,,,-0.007936507936507936,,
PGS003092,BMI,ld,tail5_frac_EAS,0.10317460317460317,,,0.3253968253968254,,,-0.22222222222222224,,
PGS003092,BMI,ld,tail5_frac_EUR,0.20634920634920634,,,0.20634920634920634,,,0.0,,
PGS003092,BMI,ld,tail5_frac_SAS,0.3968253968253968,,,0.30158730158730157,,,0.09523809523809523,,
PGS003092,BMI,ld,tail5_ancestry_L1,0.46031746031746035,,,0.0,,,0.46031746031746035,,
PGS000014,CAD,ld,mean_abs_delta_EUR,3.2566861818917046,3.06866185570592,3.501112064715477,3.498806555533649,3.280194210648079,3.7982305628079067,-0.2421203736419444,0.2421203736419444,
PGS000014,CAD,ld,kendall_w,0.145679012345679,,,0.07361111111111111,,,0.0720679012345679,-0.0720679012345679,
PGS000014,CAD,ld,median_I2_retained,0.0,,,0.0,,,0.0,0.0,261194.0
PGS000014,CAD,ld,mean_sign_concordance_retained,0.6211593747138977,,,0.6188855171203613,,,0.002273857593536377,0.002273857593536377,261194.0
PGS000014,CAD,ld,weight_retained_frac,0.9393208696719776,,,1.0,,,-0.06067913032802241,0.06067913032802241,
PGS000014,CAD,ld,tail5_frac_AFR,0.9365079365079365,,,0.4365079365079365,,,0.5,,
PGS000014,CAD,ld,tail5_frac_AMR,0.0,,,0.0,,,0.0,,
PGS000014,CAD,ld,tail5_frac_EAS,0.06349206349206349,,,0.5634920634920635,,,-0.5,,
PGS000014,CAD,ld,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS000014,CAD,ld,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS000014,CAD,ld,tail5_ancestry_L1,1.0,,,0.0,,,1.0,,
PGS004840,T2D,ld,mean_abs_delta_EUR,2.8191956923674875,2.6558097602683635,3.047220539415072,2.746743320529516,2.6106161839154063,2.9408570838911556,0.07245237183797126,-0.07245237183797126,
PGS004840,T2D,ld,kendall_w,0.145679012345679,,,0.07361111111111111,,,0.0720679012345679,-0.0720679012345679,
PGS004840,T2D,ld,median_I2_retained,0.0,,,0.0,,,0.0,0.0,353529.0
PGS004840,T2D,ld,mean_sign_concordance_retained,0.632027268409729,,,0.6334612965583801,,,-0.001434028148651123,-0.001434028148651123,353529.0
PGS004840,T2D,ld,weight_retained_frac,0.9468729555804862,,,1.0,,,-0.05312704441951377,0.05312704441951377,
PGS004840,T2D,ld,tail5_frac_AFR,0.9603174603174603,,,0.9603174603174603,,,0.0,,
PGS004840,T2D,ld,tail5_frac_AMR,0.0,,,0.0,,,0.0,,
PGS004840,T2D,ld,tail5_frac_EAS,0.0,,,0.031746031746031744,,,-0.031746031746031744,,
PGS004840,T2D,ld,tail5_frac_EUR,0.03968253968253968,,,0.0,,,0.03968253968253968,,
PGS004840,T2D,ld,tail5_frac_SAS,0.0,,,0.007936507936507936,,,-0.007936507936507936,,
PGS004840,T2D,ld,tail5_ancestry_L1,0.07936507936507936,,,0.0,,,0.07936507936507936,,
PGS000191,WBC,maf,mean_abs_delta_EUR,0.3446661829450411,0.29611288766785854,0.4081559325846898,0.43059320240302235,0.3577438058722341,0.5029273611823771,-0.08592701945798126,0.08592701945798126,
PGS000191,WBC,maf,kendall_w,0.044444444444444446,,,0.07361111111111111,,,-0.029166666666666667,0.029166666666666667,
PGS000191,WBC,maf,median_I2_retained,,,,,,,,,0.0
PGS000191,WBC,maf,mean_sign_concordance_retained,,,,,,,,,0.0
PGS000191,WBC,maf,weight_retained_frac,0.7966539178410976,,,1.0,,,-0.20334608215890237,0.20334608215890237,
PGS000191,WBC,maf,tail5_frac_AFR,0.6428571428571429,,,0.753968253968254,,,-0.11111111111111105,,
PGS000191,WBC,maf,tail5_frac_AMR,0.11904761904761904,,,0.0873015873015873,,,0.031746031746031744,,
PGS000191,WBC,maf,tail5_frac_EAS,0.047619047619047616,,,0.047619047619047616,,,0.0,,
PGS000191,WBC,maf,tail5_frac_EUR,0.11904761904761904,,,0.07142857142857142,,,0.047619047619047616,,
PGS000191,WBC,maf,tail5_frac_SAS,0.07142857142857142,,,0.03968253968253968,,,0.031746031746031744,,
PGS000191,WBC,maf,tail5_ancestry_L1,0.22222222222222215,,,0.0,,,0.22222222222222215,,
PGS004133,RA,maf,mean_abs_delta_EUR,0.4099486461723507,0.3650649030108022,0.4459064715492088,0.605496606405715,0.551122979760708,0.6443385830399753,-0.1955479602333643,0.1955479602333643,
PGS004133,RA,maf,kendall_w,0.044444444444444446,,,0.07361111111111111,,,-0.029166666666666667,0.029166666666666667,
PGS004133,RA,maf,median_I2_retained,,,,,,,,,0.0
PGS004133,RA,maf,mean_sign_concordance_retained,,,,,,,,,0.0
PGS004133,RA,maf,weight_retained_frac,0.8147406053029729,,,1.0,,,-0.18525939469702712,0.18525939469702712,
PGS004133,RA,maf,tail5_frac_AFR,0.031746031746031744,,,0.0,,,0.031746031746031744,,
PGS004133,RA,maf,tail5_frac_AMR,0.2777777777777778,,,0.2619047619047619,,,0.015873015873015872,,
PGS004133,RA,maf,tail5_frac_EAS,0.42063492063492064,,,0.5793650793650794,,,-0.15873015873015878,,
PGS004133,RA,maf,tail5_frac_EUR,0.23015873015873015,,,0.14285714285714285,,,0.0873015873015873,,
PGS004133,RA,maf,tail5_frac_SAS,0.03968253968253968,,,0.015873015873015872,,,0.023809523809523808,,
PGS004133,RA,maf,tail5_ancestry_L1,0.31746031746031755,,,0.0,,,0.31746031746031755,,
PGS001288,IBD,maf,mean_abs_delta_EUR,0.6555653761895014,0.5472071081047414,0.7576811450652321,0.569879732237856,0.4615945899022897,0.6674980420674943,0.08568564395164535,-0.08568564395164535,
PGS001288,IBD,maf,kendall_w,0.044444444444444446,,,0.07361111111111111,,,-0.029166666666666667,0.029166666666666667,
PGS001288,IBD,maf,median_I2_retained,,,,,,,,,0.0
PGS001288,IBD,maf,mean_sign_concordance_retained,,,,,,,,,0.0
PGS001288,IBD,maf,weight_retained_frac,0.8094268323281469,,,1.0,,,-0.19057316767185306,0.19057316767185306,
PGS001288,IBD,maf,tail5_frac_AFR,0.11904761904761904,,,0.09523809523809523,,,0.023809523809523808,,
PGS001288,IBD,maf,tail5_frac_AMR,0.10317460317460317,,,0.07936507936507936,,,0.023809523809523808,,
PGS001288,IBD,maf,tail5_frac_EAS,0.023809523809523808,,,0.03968253968253968,,,-0.015873015873015872,,
PGS001288,IBD,maf,tail5_frac_EUR,0.5396825396825397,,,0.5317460317460317,,,0.007936507936507908,,
PGS001288,IBD,maf,tail5_frac_SAS,0.21428571428571427,,,0.25396825396825395,,,-0.03968253968253968,,
PGS001288,IBD,maf,tail5_ancestry_L1,0.11111111111111108,,,0.0,,,0.11111111111111108,,
PGS000191,WBC,duffy_gate,mean_abs_delta_EUR,0.4296333266653065,0.3524659825253208,0.5028678227688118,0.43059320240302235,0.3577438058722341,0.5029273611823771,-0.0009598757377158318,0.0009598757377158318,
PGS000191,WBC,duffy_gate,kendall_w,0.022222222222222223,,,0.07361111111111111,,,-0.05138888888888889,0.05138888888888889,
PGS000191,WBC,duffy_gate,median_I2_retained,,,,,,,,,0.0
PGS000191,WBC,duffy_gate,mean_sign_concordance_retained,,,,,,,,,0.0
PGS000191,WBC,duffy_gate,weight_retained_frac,0.9831417352363726,,,1.0,,,-0.016858264763627395,0.016858264763627395,
PGS000191,WBC,duffy_gate,tail5_frac_AFR,0.7301587301587301,,,0.753968253968254,,,-0.023809523809523836,,
PGS000191,WBC,duffy_gate,tail5_frac_AMR,0.09523809523809523,,,0.0873015873015873,,,0.007936507936507936,,
PGS000191,WBC,duffy_gate,tail5_frac_EAS,0.047619047619047616,,,0.047619047619047616,,,0.0,,
PGS000191,WBC,duffy_gate,tail5_frac_EUR,0.07142857142857142,,,0.07142857142857142,,,0.0,,
PGS000191,WBC,duffy_gate,tail5_frac_SAS,0.05555555555555555,,,0.03968253968253968,,,0.015873015873015872,,
PGS000191,WBC,duffy_gate,tail5_ancestry_L1,0.047619047619047644,,,0.0,,,0.047619047619047644,,
PGS004133,RA,duffy_gate,mean_abs_delta_EUR,0.6054966064057149,0.551122979760708,0.6443385830399752,0.605496606405715,0.551122979760708,0.6443385830399753,-1.1102230246251565e-16,1.1102230246251565e-16,
PGS004133,RA,duffy_gate,kendall_w,0.022222222222222223,,,0.07361111111111111,,,-0.05138888888888889,0.05138888888888889,
PGS004133,RA,duffy_gate,median_I2_retained,,,,,,,,,0.0
PGS004133,RA,duffy_gate,mean_sign_concordance_retained,,,,,,,,,0.0
PGS004133,RA,duffy_gate,weight_retained_frac,1.0,,,1.0,,,0.0,0.0,
PGS004133,RA,duffy_gate,tail5_frac_AFR,0.0,,,0.0,,,0.0,,
PGS004133,RA,duffy_gate,tail5_frac_AMR,0.2619047619047619,,,0.2619047619047619,,,0.0,,
PGS004133,RA,duffy_gate,tail5_frac_EAS,0.5793650793650794,,,0.5793650793650794,,,0.0,,
PGS004133,RA,duffy_gate,tail5_frac_EUR,0.14285714285714285,,,0.14285714285714285,,,0.0,,
PGS004133,RA,duffy_gate,tail5_frac_SAS,0.015873015873015872,,,0.015873015873015872,,,0.0,,
PGS004133,RA,duffy_gate,tail5_ancestry_L1,0.0,,,0.0,,,0.0,,
PGS001288,IBD,duffy_gate,mean_abs_delta_EUR,0.569879732237856,0.4615945899022897,0.6674980420674943,0.569879732237856,0.4615945899022897,0.6674980420674943,0.0,0.0,
PGS001288,IBD,duffy_gate,kendall_w,0.022222222222222223,,,0.07361111111111111,,,-0.05138888888888889,0.05138888888888889,
PGS001288,IBD,duffy_gate,median_I2_retained,,,,,,,,,0.0
PGS001288,IBD,duffy_gate,mean_sign_concordance_retained,,,,,,,,,0.0
PGS001288,IBD,duffy_gate,weight_retained_frac,1.0,,,1.0,,,0.0,0.0,
PGS001288,IBD,duffy_gate,tail5_frac_AFR,0.09523809523809523,,,0.09523809523809523,,,0.0,,
PGS001288,IBD,duffy_gate,tail5_frac_AMR,0.07936507936507936,,,0.07936507936507936,,,0.0,,
PGS001288,IBD,duffy_gate,tail5_frac_EAS,0.03968253968253968,,,0.03968253968253968,,,0.0,,
PGS001288,IBD,duffy_gate,tail5_frac_EUR,0.5317460317460317,,,0.5317460317460317,,,0.0,,
PGS001288,IBD,duffy_gate,tail5_frac_SAS,0.25396825396825395,,,0.25396825396825395,,,0.0,,
PGS001288,IBD,duffy_gate,tail5_ancestry_L1,0.0,,,0.0,,,0.0,,
